caption,ownerFullName,ownerUsername,url,commentsCount,firstComment,likesCount,timestamp,queryTag
"Radicamos un proyecto de ley que impulsa un turismo más equilibrado, sostenible y justo para Colombia.

Queremos un turismo no solo más amplio, sino mejor: con planificación territorial que respete la capacidad de carga, prevenga la turistificación y proteja nuestros ecosistemas.

💚 Turismo sí, pero con reglas claras y comunidades protegidas.",Daniel Carvalho,davalho,https://www.instagram.com/p/DNByFolvw1Z/,47,👏 Medellín para los medellinences primero que todo 🙌,814,2025-08-06T21:03:21.000Z,
"Ayer lastimosamente se cayó un árbol patrimonial en el Parque Bolívar de Medellín. 

Un gualanday de más de 100 años que al caer, por centímetros, no se llevó la vida de un motociclista.

Su deterioro ya había sido advertido y no se actuó a tiempo.

Un árbol centenario no es cualquier árbol. Es parte de la historia viva de Medellín que merece una vejez y un tratamiento oportuno y digno.

Aquí @camiloeldeambiente les cuenta la historia.",Daniel Carvalho,davalho,https://www.instagram.com/p/DJ708P5vVKt/,46,"@camiloeldeambiente  @camiloeldeambiente Buen día, por interno ya le envié toda la información de nuestro pequeño pulmón Verde a punto de perder (información que ya le envié a @davalho) urge  hacer cumplir #leydeciudadesverdes ya!!!",809,2025-05-21T23:55:41.000Z,
"Como Alejandro, muchas personas sufren todos los días el ruido en sus propios hogares. Un ruido que arrebata la tranquilidad, afecta la salud y termina desplazando a quienes solo quieren vivir en paz.

Con la Ley contra el Ruido no buscamos silencios absolutos; buscamos acuerdos entre vecinos, mejorar la convivencia y construir ciudades más sanas y habitables.

✅ Seguiré defendiendo esta causa en el Congreso, con un compromiso firme con Antioquia y su gente.

#camideambiente #leycontraelruido #medellín  #MedellínColombia",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUTb8TjipmM/,44,Venga a barrancabermeja es un caos,267,2026-02-03T17:12:49.000Z,
"La Ley de Ciudades Verdes es una de mis consentidas. Representa mi visión como urbanista para crear ciudades más saludables, caminables, serenas y capaces de adaptarse a los efectos del cambio climático. Esta Ley pone a la naturaleza en el centro de la planeación y el desarrollo urbano. 

Fue elaborada y tramitada bajo el liderazgo de @camiloeldeambiente, coordinador ambiental de mi equipo legislativo. Les invito a conocerlo y seguirlo.

Esta Ley ya fue publicada y ahora es oficialmente la Ley 2476 de 2025. Conócela en nuestra página web.",Daniel Carvalho,davalho,https://www.instagram.com/p/DMqGq2fsirP/,43,Está trabado 😂😂,639,2025-07-28T16:19:19.000Z,
"Conversamos con @camiloeldeambiente, líder de la #LeyContraElRuido, sobre lo que significó la creación de esta normativa para atender los problemas de ruido que afectan la convivencia y la salud pública, así como los retos que enfrenta su implementación.

A pocos meses de su aprobación, la ley 2450 avanza y ya empieza a generar efectos positivos para mejorar la calidad de vida en nuestras ciudades.

Conoce más en www.carvalho.com.co",Daniel Carvalho,davalho,https://www.instagram.com/p/DQ4VR5TkUGi/,41,Aún falta mucha educación al respecto tanto de la policía como de la ciudadanía.,98,2025-11-10T15:04:51.000Z,
"Roberto es otro de los muchos ciudadanos afectados por el ruido que generan algunos vecinos. Con la Ley contra el Ruido que lideramos no buscamos imponer silencios absolutos, sino promover acuerdos que mejoren la convivencia y hagan de los espacios residenciales lugares más tranquilos y habitables.

Desde el Congreso seguiré defendiendo su implementación, haciendo control a las autoridades y a la Policía; posibilitando la corresponsabilidad entre vecinos.
#camideambiente",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUVoL66Cflw/,38,"Visítanos, unidad camino del parque. Horrible la bulla de los miradores y el barrio al frente",181,2026-02-04T13:38:22.000Z,
"¡Estamos cada vez más cerca! La ley contra el ruido avanza al tercer debate en el Congreso. 🗣️ 🔇

Pronto  será una realidad y aquí @camilo_quintero_giraldo quien ha estado detrás de toda esta ley les cuenta un poco más.

#Ruido #Colombia #politica",Daniel Carvalho,davalho,https://www.instagram.com/p/C_PEOPlRwfp/,37,Manila 👏,493,2024-08-29T01:49:45.000Z,
"Han sido años de aprendizaje, emoción, rigor y coherencia con @davalho, desde el Concejo de Medellín hasta el Congreso de la República.

Me voy con la satisfacción inmensa de haber liderado la agenda ambiental y de serenidad que le deja al país dos leyes útiles y que resuelven problemas: la Ley Contra el Ruido y la Ley de Ciudades Verdes. 📜🌿

 Gracias, Dani y equipo Carvalho, por la confianza. ¡Seguimos!

Ahora asumo nuevos retos con la misma convicción: defender a Antioquia, proteger nuestra biodiversidad y trabajar por ciudades más serenas para todos. 

¡Esto apenas comienza! ♥️",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DRvdckTiTvy/,36,Y qué pasó con la ley anti ruido? Eso como que no funcionó...Pura demagogia.,442,2025-12-02T00:53:23.000Z,
"Sabemos que el ruido sigue siendo un problema complejo, pero también que la Ley contra el Ruido ya comienza a hacer la diferencia.

Seguimos capacitando, escuchando y construyendo juntos ciudades más serenas. Nuestro compromiso es seguir impulsando su implementación con todos los actores, @camiloeldeambiente. 

#LeycontraelRuido",Daniel Carvalho,davalho,https://www.instagram.com/p/DQpMDj8D93T/,35,Enero 4 de 2026 y la policía sigue haciendo caso omiso a las denuncias contra el ruido :(,309,2025-11-04T18:23:25.000Z,
"🌱 Ya es oficial nuestra Ley de Ciudades Verdes 🌳

Dentro de las buenas noticias de esta semana celebramos que el presidente por fin sancionó nuestra Ley y ahora es oficialmente la Ley 2476 de 2025.

¿De qué se trata?
Queremos que nuestras ciudades tengan más árboles, más aves y más biodiversidad. Es decir, más naturaleza para vivir mejor. Con esta Ley buscamos: 

🌳 Aire limpio
🔇 Menos ruido
🍅 Alimento
🪻 Frescura
🧘 Serenidad
🎨 Inspiración

La naturaleza pasa al centro del desarrollo urbano. Impulsamos la creación de parques con árboles, corredores verdes, huertas, compostajes y protección ambiental urbana. 

👉 Conoce más en carvalho.com.co",Daniel Carvalho,davalho,https://www.instagram.com/p/DMi2tVAPMzi/,34,👏🏼❤️ uffff! Qué logrooo! 🍃,488,2025-07-25T20:44:57.000Z,
"Buenas noticias para Medellín. Somos la primera ciudad del país en poner en marcha un Plan de Gestión contra el Ruido, en el marco de la Ley que lideramos en el Congreso de la República.

Por fin se va a poner la casa en orden: responsabilidades claras, escuchar a cada comuna, entender los problemas y dar soluciones efectivas para que la gente viva con más serenidad.

#LeyContraElRuido #MedellínSerena",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DOgL8JQgD9U/,33,😢😢😢😢😢😢🙌🙌🙌🙌🙌,-1,2025-09-12T13:07:46.000Z,
"¿Recuerdan al hermano de Pinturita?

Pues resulta que también tenía su tajada. La Fiscalía lo investiga por ser el articulador de contratos irregulares en Medellín entre los años 2020 y 2022. 

Entre testimonios, audios, chats y videos, la historia se repite. El entramado de corrupción que montaron cada vez más en evidencia.

#Medellín",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DP6iH8sAGSw/,33,"Jajajajajajajja, Carvalho si es muy resentido, la mariguana lo jodio",509,2025-10-17T15:02:10.000Z,
"Una inundación más en Medellín que deja daños materiales y afectaciones graves en la movilidad.

En Medellín necesitamos tomar decisiones entendiendo nuestra realidad climática, no más improvisaciones. 

No necesitamos mar, necesitamos cumplir las leyes que nos ayuden a planear nuestro futuro como la Ley de Ciudades Verdes que @davalho y yo sacamos adelante en el Congreso. 

#camideambiente #Medellín #aguacero",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DUFF2pQlPHg/,32,"Mucho concreto y después el alcalde sale a distorsionar los desastres, Cambiaron la filtración de los arboles y las zonas verdes por la canalización de el concreto y asfalto y no lo proyectaron. LAS CONSTRUCTORAS SE CAGARON EN MEDELLIN.",322,2026-01-29T03:30:24.000Z,
"El intento por mejorar el turismo en el Congreso no avanza por la interferencia de grandes multinacionales extranjeras. Estos audios revelan cómo Airbnb coordinó acciones para desinformar y saturar los canales de comunicación del Congreso, con el objetivo de frenar el proyecto de ley que lideré junto a Daniel Carvalho para regular el turismo en Colombia.

No nos van a detener, vamos a trabajar en el Congreso por trato digno a los antioqueños y por un turismo responsable con la ciudad y  las comunidades locales. #airbnb #medellin",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DT1LDqciQSa/,32,😮😮😮😮😮,665,2026-01-22T23:08:11.000Z,
"¡Qué semana tan emocionante! ♥️🪻

Recibí un reconocimiento del @concejomedellin por más de una década defendiendo la naturaleza, la serenidad y las ciudades biodiversas. Lo agradezco de corazón y me impulsa a seguir adelante con más fuerza.

Gracias al Concejo por este honor. Gracias a quienes han estado ahí sembrando, cuidando y creyendo.

Seguimos… y ya saben: 111 razones para celebrar 🌹",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DR3KGZ5CX6W/,31,❤️Felicitaciones ❤️,409,2025-12-05T00:38:29.000Z,
"Serie Árboles de Medellín 💚🌳
Capítulo 3: Los más raros

Medellín es líder en el manejo del arbolado urbano en Colombia. Gracias a ese esfuerzo, nuestro espacio público es cada vez más verde y natural, permitiendo que la naturaleza se integre a distintos rincones de la ciudad. 

En este capítulo te presentamos algunas de las especies más raras, originarias de nuestros bosques, que hoy hacen parte de los árboles con los que compartimos y habitamos nuestra amada Medellín.

¿Cuéntanos si alguna vez has visto una de estas especies y cuál otra agregarías a la lista? 👇🏽🌱",Daniel Carvalho,davalho,https://www.instagram.com/p/DOn9CMTkZqU/,31,Muy interesante no conocía. El árbol de alma negra  me encantaría unas semillas para reproducirlo en nuestra fundación ambiental mundo vivo,659,2025-09-15T13:25:14.000Z,
"Esta semana se celebra el Día Nacional contra el Ruido, establecido por la Ley contra el Ruido, que obliga a las instituciones públicas y administraciones municipales a presentar un informe sobre los avances en la implementación de esta normativa. 

En Medellín, además, se llevará a cabo la Semana de la Serenidad y la Tranquilidad, con diversos eventos y conversaciones que buscan promover espacios más silenciosos y habitables. 

Conoce aquí la programación y anímate a participar.",Daniel Carvalho,davalho,https://www.instagram.com/p/DN0fOF34ig2/,29,Empiece por las chivas rumberas que pasan por la avenida del poblado,193,2025-08-26T13:43:01.000Z,
"¡Nuestra #LeydeCiudadesVerdes llega a fortalecer la naturaleza urbana! 🏡💚

Esta Ley es una oportunidad para transformar las ciudades colombianas en entornos más saludables, sostenibles y resilientes al cambio climático. Este es un llamado a reconocer la naturaleza como una aliada esencial para el desarrollo urbano. De esta forma, el país da un paso hacia la protección de todas las formas de vida en las ciudades.",Daniel Carvalho,davalho,https://www.instagram.com/p/DIMxiAoPLXJ/,28,💚💚💚 Qué importante!!! 💚 GRACIAS!!!,327,2025-04-08T20:49:33.000Z,
"Hoy 29 de agosto conmemoramos el Día Nacional contra el Ruido, oficializada en nuestra Ley para generar conciencia sobre los efectos del ruido en Colombia. 

👉🏽No es solo un asunto ambiental: también impacta la convivencia, la seguridad y la salud. Esta Ley busca promover acuerdos entre las personas para reducir conflictos y construir entornos más serenos.

Te invitamos a conocerla en www.carvalho.com.co",Daniel Carvalho,davalho,https://www.instagram.com/p/DN8RAv2EQJm/,28,"Necesitamos severidad en esta ley,existe pero las autoridades no la hacen cumplir y nos estamos enfermando,el día que uno estalle será llamado el intolerante que mato a su vecino",556,2025-08-29T14:05:54.000Z,
"Creo en @camideambiente, en su compromiso y su capacidad para defender a Antioquia, la naturaleza y su gente. 

Hoy me sumo a esta ruta colectiva que lo llevará a la Cámara de Representantes, para cuidar lo que somos y lo que amamos como departamento.",Daniel Carvalho,davalho,https://www.instagram.com/p/DUTFDMCCjCB/,27,👏👏👏👏👏,322,2026-02-03T13:56:41.000Z,
"Solidaridad con el padre Jader. Es inaceptable que pedir descanso termine en golpes.

Autoridades: ¿Qué más tiene que pasar? Implementen la Ley Contra el Ruido de inmediato.",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DTu1N-IDF3c/,26,👏👏👏👏 Excelente,156,2026-01-20T12:01:43.000Z,
"¿Sabían que en la Villa del Aburrá hay energía solar desde hace 40 años? 🤯☀ 

Además de ser un gran vividero, este ecobarrio es un modelo sostenible de lo que debemos hacer en otras zonas de la ciudad y el departamento.

Por cierto, este lugar fue una de las inspiraciones para nuestra Ley de Ciudades Verdes 🌿",Camilo Quintero Giraldo,camideambiente,https://www.instagram.com/p/DQpLsGOiWVh/,25,"Viví muchos años allí, excelente vividero. 👏👏👏",679,2025-11-04T17:50:33.000Z,
"Declaración e invitación pública.

#chisme #ruido #leycontraelruido #motocross",Lina Guisao Crespo,linaguisao,https://www.instagram.com/p/DIwHgiZxGfK/,24,"Hola Lina, en qué parque de la ley dice eso ? Sin embargo siempre los agentes de tránsito han podido realizar comparendos e inmovilizar cuando se modifique el sistema de escape, sólo que nunca lo hacen .",171,2025-04-22T14:16:54.000Z,
"¡La #LeyContraElRuido ha despertado mucho interés en todo el país!

Nos han contactado desde varias regiones de Colombia para pedirnos explicaciones y materiales pedagógicos sobre la nueva ley. Como no damos abasto para responder a todas las solicitudes de manera individual, queremos compartir una serie de recursos que pueden ayudarte a entenderla mejor y a facilitar su cumplimiento y control. Recuerda que esta ley busca reducir conflictos entre personas y hacer ciudades más serenas y habitables para todos.

Mira el video completo en el link de nuestra bio o en nuestro canal de YouTube.",Daniel Carvalho,davalho,https://www.instagram.com/p/DJKXJolPFFP/,23,#LeyAntiRuido  LEY CONTRA EL RUIDO 🔊📣🔕🔊📣📢🔕🙉💆🏼‍♀️ #tendencia #fyp #Tendencias2025 #fypシ゚シ゚ #tendencia #fypagee❤️❤️ #viralreels #fypシ❤️💞❤️ #viralreels #fypシ゚ #fypシ゚viralシfypシ゚ #viralvideos  #fypシ❤️💞❤️ #fypagee❤️❤️ #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,302,2025-05-02T18:53:19.000Z,
